,Topic,TweetId,AuthorId,AuthorName,AuthorUsername,#urls,urls,Text,canonical_urls
215,4.0,1472970989000658951,871635745,Sally Warner,WrnrSally,0,https://t.co/vD1EGNdGt0?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/vD1EGNdGt0?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
216,4.0,1472966664425820168,1048151286846300160,Mrs. Dorozenski,MDorozenski,0,https://t.co/FdGehA1Wp9?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/FdGehA1Wp9?",https://www.dailykos.com/story/2021/10/17/2057896/-Climate-Brief-News-Roundup-A-US-small-town-mayor-sued-the-oil-industry-Then-Exxon-went-after-him
217,4.0,1472964598353518592,807283658973413377,Elisabetta H.,llunarossa,0,https://t.co/GsY4eTOVj7?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/GsY4eTOVj7?",https://www.dailykos.com/story/2021/10/17/2057896/-Climate-Brief-News-Roundup-A-US-small-town-mayor-sued-the-oil-industry-Then-Exxon-went-after-him
218,4.0,1472963598746103815,1026558808481513472,Call me Lotus,The_BlueLotus,0,https://t.co/ciisCnh8Yj?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/ciisCnh8Yj?",http://dlvr.it/S9m2cT
220,4.0,1472958569901281280,1518183865,Cindy Lamendola,cindyluzy,0,https://t.co/SEmeNK02Vb?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/SEmeNK02Vb?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
277,4.0,1472640630522322950,817507788,Jane Herschlag,jherschlag_poet,0,https://t.co/t0OXoB129g?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/t0OXoB129g?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
290,4.0,1472374326141804547,2290531778,Michael Bechard,MichaelBechard1,0,https://t.co/GOD5gQ4MVR?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/GOD5gQ4MVR?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
298,4.0,1472278793289015300,125531389,Mary Harris,desert_rev,0,https://t.co/cbZlz8eLLc?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 
This subsidy has always seemed a conflict of interest for me. Will you  sign our petition - https://t.co/cbZlz8eLLc?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis?CMP=Share_iOSApp_Other
299,4.0,1472269519947063297,112808088,a common sense voice,Earthtenant,0,https://t.co/SXVVfzR4DS?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/SXVVfzR4DS?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
305,4.0,1472236921464180740,789152184,Rick,baxter375,0,https://t.co/duJgz85l1f?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/duJgz85l1f?",https://twitter.com/Wilkensonknaggs/status/1449462849043148800/photo/1
306,4.0,1472227283486138370,1450838788037496836,Dennis Landi,DennisLandi2,0,https://t.co/OD7YqPO5SP?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/OD7YqPO5SP?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
307,4.0,1472202466447880192,971754201725284353,Brenda K  @ brenda,brenda44217304,0,https://t.co/YKQpysNH5x?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/YKQpysNH5x?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis?CMP=Share_iOSApp_Other
311,4.0,1472083344963866626,19786314,Jayme Weare,scifidancer,0,https://t.co/BXVgO8oZDg?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/BXVgO8oZDg? Make them pay",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
312,4.0,1472075795648573442,29839622,William Freimuth,williamfreimuth,0,https://t.co/RBjNar7HdC?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/RBjNar7HdC?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
313,4.0,1472062577815572483,1406997857102671877,Derinda Nilsson Ms,DerindaMs,0,https://t.co/moRJNpx25f?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/moRJNpx25f?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
314,4.0,1472062283438194691,19473778,George Yolland,GeorgeYolland,0,https://t.co/7WYRgn2cmd?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/7WYRgn2cmd?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis?CMP=Share_iOSApp_Other
315,4.0,1472059976202035205,304975667,Connie K Raper,conniekraper,0,https://t.co/37LFHX9YqV?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/37LFHX9YqV?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
317,4.0,1472058043948953601,977048226661462016,Charlotte Vrooman,CharlotteVroom2,0,https://t.co/KdKG9kDd9h?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/KdKG9kDd9h?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
319,4.0,1472032047409483781,3424671911,ElyseMetune,ElyseMetune,0,https://t.co/qNcUCZ3JxJ?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/qNcUCZ3JxJ?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
320,4.0,1471991700910325762,202391273,Alfa✨,AdAstra24,0,https://t.co/he4oHZWxKL?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/he4oHZWxKL?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
321,4.0,1471991233698541570,1276331318289281025,Tom Henry,tmh2u,0,https://t.co/VQWCUrpgCn?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/VQWCUrpgCn?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
322,4.0,1471978492527001600,25307352,Brian K Sutton,BrianKSutton,0,https://t.co/CFRoi8jRcJ?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/CFRoi8jRcJ?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
323,4.0,1471969334524272650,19417031,Bill Rubin,Vision_Quest,0,https://t.co/1yzIPPOoUy?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/1yzIPPOoUy?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis?CMP=Share_iOSApp_Other&amp;fbclid=IwAR2Ch0b1Kymi0I-g74I9kBe4nuvYx_Q506P6ukoiuCAg3FVOrDL3alHMpiI
324,4.0,1471968583211233284,1618504489,Nelson,NelsonAPike,0,https://t.co/1Zk40ByoVK?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/1Zk40ByoVK?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
325,4.0,1471967486744711171,304536071,Marie Keegan,Mkeegan11Marie,0,https://t.co/rM39SQl7Aw?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/rM39SQl7Aw?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
326,4.0,1471967148436242441,753700731824246784,angelo sturino,SturinoAngelo,0,https://t.co/2hWcOhjz2D?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/2hWcOhjz2D?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
327,4.0,1471965005650092038,2484306422,Karen Connell,kconn5,0,https://t.co/zNj0haYSc3?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/zNj0haYSc3?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
328,4.0,1471964048489164801,1336421896787800064,TheMaestroOfUnity☮🇺🇦✌,MaestroUnity,0,https://t.co/ohtiwq9fNG?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/ohtiwq9fNG?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis?CMP=Share_iOSApp_Other
330,4.0,1471962628675100673,2419509762,Progressive Guy,CraigTuttle3,0,https://t.co/IV1WG7bqEA?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/IV1WG7bqEA?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
331,4.0,1471961703126601734,2495438810,Darla Jackson,djmonijj,0,https://t.co/gAXj4Ctw8d?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/gAXj4Ctw8d?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
332,4.0,1471960185694425090,3122251638,Alan P Socol,alanpsocol,0,https://t.co/2y0qX8B7xz?,"Each year, the government gives over $15 billion in taxpayer-funded subsidies to fossil fuel corporations who contribute to the climate crisis like Exxon. 

Will you sign our petition to pressure the Senate to END fossil fuel subsidies https://t.co/2y0qX8B7xz?",https://www.theguardian.com/environment/2021/oct/16/imperial-beach-california-exxon-mobil-climate-crisis
